Customer Segment,Product Category,Region,dt,Sales
Small Business,Furniture,West,06/01/2016,1379.91
Small Business,Furniture,West,08/01/2016,6898.73
Small Business,Furniture,West,09/01/2016,734.74
Small Business,Furniture,West,11/01/2016,8834.58
Small Business,Furniture,West,12/01/2016,3112.13
Small Business,Furniture,West,01/01/2017,372.55
Small Business,Furniture,West,02/01/2017,3145.7
Small Business,Furniture,West,03/01/2017,8.61
Small Business,Furniture,West,04/01/2017,8829.05
Small Business,Furniture,West,05/01/2017,2181.59
Small Business,Furniture,West,08/01/2017,92.37
Small Business,Furniture,West,09/01/2017,1279.56
Small Business,Furniture,West,10/01/2017,68.47
Small Business,Furniture,West,11/01/2017,4792.93
Small Business,Furniture,West,12/01/2017,510.46
Small Business,Furniture,West,01/01/2018,1734.25
Small Business,Furniture,West,03/01/2018,3738.53
Small Business,Furniture,West,04/01/2018,10.82
Small Business,Furniture,West,06/01/2018,410.35
Small Business,Furniture,West,07/01/2018,3572.03
Small Business,Furniture,West,08/01/2018,2265.48
Small Business,Furniture,West,09/01/2018,1252.22
Small Business,Furniture,West,10/01/2018,4776.61
Small Business,Furniture,West,11/01/2018,15397.73
Small Business,Furniture,West,12/01/2018,5938.87
Small Business,Furniture,West,01/01/2019,614.2
Small Business,Furniture,West,02/01/2019,1469.14
Small Business,Furniture,West,04/01/2019,601.62
Small Business,Furniture,West,05/01/2019,1928.23
Small Business,Furniture,West,06/01/2019,1386.39
Small Business,Furniture,West,07/01/2019,1121.39
Small Business,Furniture,West,08/01/2019,5959.31
Small Business,Furniture,West,09/01/2019,4996.96
Small Business,Furniture,West,10/01/2019,5435.2
Small Business,Furniture,West,11/01/2019,169.13
Small Business,Furniture,West,12/01/2019,557.32
Small Business,Office Supplies,Central,01/01/2016,306.24
Small Business,Office Supplies,Central,02/01/2016,1923.9
Small Business,Office Supplies,Central,03/01/2016,1047.8
Small Business,Office Supplies,Central,04/01/2016,293.69
Small Business,Office Supplies,Central,05/01/2016,6075.51
Small Business,Office Supplies,Central,06/01/2016,9322.78
Small Business,Office Supplies,Central,07/01/2016,900.41
Small Business,Office Supplies,Central,08/01/2016,1094.63
Small Business,Office Supplies,Central,09/01/2016,228.65
Small Business,Office Supplies,Central,10/01/2016,15708.53
Small Business,Office Supplies,Central,11/01/2016,1917.07
Small Business,Office Supplies,Central,12/01/2016,2598.15
Small Business,Office Supplies,Central,01/01/2017,461.49
Small Business,Office Supplies,Central,02/01/2017,1374.01
Small Business,Office Supplies,Central,03/01/2017,1289.37
Small Business,Office Supplies,Central,05/01/2017,25.38
Small Business,Office Supplies,Central,06/01/2017,352.46
Small Business,Office Supplies,Central,07/01/2017,1448.53
Small Business,Office Supplies,Central,08/01/2017,5343.59
Small Business,Office Supplies,Central,09/01/2017,1128.47
Small Business,Office Supplies,Central,10/01/2017,2389.46
Small Business,Office Supplies,Central,11/01/2017,9771.95
Small Business,Office Supplies,Central,12/01/2017,1271.77
Small Business,Office Supplies,Central,01/01/2018,615.98
Small Business,Office Supplies,Central,02/01/2018,2293.24
Small Business,Office Supplies,Central,03/01/2018,183.06
Small Business,Office Supplies,Central,04/01/2018,644.99
Small Business,Office Supplies,Central,05/01/2018,1021.75
Small Business,Office Supplies,Central,06/01/2018,1110.83
Small Business,Office Supplies,Central,07/01/2018,2725.51
Small Business,Office Supplies,Central,08/01/2018,6489.9
Small Business,Office Supplies,Central,09/01/2018,320.2
Small Business,Office Supplies,Central,10/01/2018,3314.66
Small Business,Office Supplies,Central,11/01/2018,18412
Small Business,Office Supplies,Central,12/01/2018,2722.53
Small Business,Office Supplies,Central,01/01/2019,510.78
Small Business,Office Supplies,Central,02/01/2019,411.98
Small Business,Office Supplies,Central,03/01/2019,2866.16
Small Business,Office Supplies,Central,04/01/2019,810.56
Small Business,Office Supplies,Central,05/01/2019,5428.6
Small Business,Office Supplies,Central,06/01/2019,803.56
Small Business,Office Supplies,Central,07/01/2019,605.27
Small Business,Office Supplies,Central,08/01/2019,3955.98
Small Business,Office Supplies,Central,09/01/2019,628.25
Small Business,Office Supplies,Central,10/01/2019,3768.51
Small Business,Office Supplies,Central,11/01/2019,20582.88
Small Business,Office Supplies,Central,12/01/2019,3030.6
Small Business,Office Supplies,East,01/01/2016,2327.89
Small Business,Office Supplies,East,02/01/2016,956.19
Small Business,Office Supplies,East,03/01/2016,433.51
Small Business,Office Supplies,East,04/01/2016,862.75
Small Business,Office Supplies,East,05/01/2016,13420.12
Small Business,Office Supplies,East,06/01/2016,13961.77
Small Business,Office Supplies,East,07/01/2016,1452.9
Small Business,Office Supplies,East,08/01/2016,80.58
Small Business,Office Supplies,East,09/01/2016,129.79
Small Business,Office Supplies,East,10/01/2016,63327.17
Small Business,Office Supplies,East,11/01/2016,3906.85
Small Business,Office Supplies,East,12/01/2016,1197.8
Small Business,Office Supplies,East,01/01/2017,1966.59
Small Business,Office Supplies,East,02/01/2017,390.48
Small Business,Office Supplies,East,03/01/2017,299.21
Small Business,Office Supplies,East,04/01/2017,1228.7
Small Business,Office Supplies,East,05/01/2017,864.23
Small Business,Office Supplies,East,06/01/2017,5028.57
Small Business,Office Supplies,East,07/01/2017,1071.75
Small Business,Office Supplies,East,08/01/2017,1387.67
Small Business,Office Supplies,East,09/01/2017,1248.47
Small Business,Office Supplies,East,10/01/2017,1947.8
Small Business,Office Supplies,East,11/01/2017,1746
Small Business,Office Supplies,East,12/01/2017,1718.49
Small Business,Office Supplies,East,01/01/2018,261.32
Small Business,Office Supplies,East,02/01/2018,5224.59
Small Business,Office Supplies,East,03/01/2018,1058.98
Small Business,Office Supplies,East,04/01/2018,221.21
Small Business,Office Supplies,East,05/01/2018,3638.28
Small Business,Office Supplies,East,06/01/2018,6222.84
Small Business,Office Supplies,East,07/01/2018,21038.96
Small Business,Office Supplies,East,08/01/2018,1926.56
Small Business,Office Supplies,East,09/01/2018,433.79
Small Business,Office Supplies,East,10/01/2018,285.09
Small Business,Office Supplies,East,11/01/2018,1047.86
Small Business,Office Supplies,East,12/01/2018,4466.56
Small Business,Office Supplies,East,01/01/2019,437.93
Small Business,Office Supplies,East,02/01/2019,7701
Small Business,Office Supplies,East,03/01/2019,180.48
Small Business,Office Supplies,East,04/01/2019,14122.21
Small Business,Office Supplies,East,05/01/2019,2193.69
Small Business,Office Supplies,East,06/01/2019,5491.94
Small Business,Office Supplies,East,07/01/2019,2609.1
Small Business,Office Supplies,East,08/01/2019,3248.88
Small Business,Office Supplies,East,09/01/2019,383.73
Small Business,Office Supplies,East,10/01/2019,2230.44
Small Business,Office Supplies,East,11/01/2019,14820.2
Small Business,Office Supplies,East,12/01/2019,673.74
Small Business,Office Supplies,South,01/01/2016,1003.11
Small Business,Office Supplies,South,02/01/2016,32.74
Small Business,Office Supplies,South,03/01/2016,2402.78
Small Business,Office Supplies,South,04/01/2016,14.66
Small Business,Office Supplies,South,05/01/2016,1795.69
Small Business,Office Supplies,South,06/01/2016,1032.36
Small Business,Office Supplies,South,07/01/2016,5083.2
Small Business,Office Supplies,South,08/01/2016,460.24
Small Business,Office Supplies,South,09/01/2016,344.87
Small Business,Office Supplies,South,10/01/2016,922.35
Small Business,Office Supplies,South,11/01/2016,5692.51
Small Business,Office Supplies,South,12/01/2016,67.98
Small Business,Office Supplies,South,01/01/2017,1081.74
Small Business,Office Supplies,South,02/01/2017,895.37
Small Business,Office Supplies,South,04/01/2017,78.42
Small Business,Office Supplies,South,05/01/2017,51.96
Small Business,Office Supplies,South,06/01/2017,1018.29
Small Business,Office Supplies,South,08/01/2017,854.43
Small Business,Office Supplies,South,09/01/2017,647.41
Small Business,Office Supplies,South,10/01/2017,1272.64
Small Business,Office Supplies,South,11/01/2017,843.38
Small Business,Office Supplies,South,12/01/2017,121.58
Small Business,Office Supplies,South,01/01/2018,633.64
Small Business,Office Supplies,South,02/01/2018,531.16
Small Business,Office Supplies,South,03/01/2018,2550.3
Small Business,Office Supplies,South,04/01/2018,432.17
Small Business,Office Supplies,South,05/01/2018,128.87
Small Business,Office Supplies,South,06/01/2018,671.79
Small Business,Office Supplies,South,07/01/2018,828.58
Small Business,Office Supplies,South,08/01/2018,93.55
Small Business,Office Supplies,South,09/01/2018,4428.8
Small Business,Office Supplies,South,10/01/2018,817.22
Small Business,Office Supplies,South,11/01/2018,257.41
Small Business,Office Supplies,South,12/01/2018,35.01
Small Business,Office Supplies,South,01/01/2019,1472.29
Small Business,Office Supplies,South,02/01/2019,2555.28
Small Business,Office Supplies,South,03/01/2019,696.25
Small Business,Office Supplies,South,04/01/2019,1371.35
Small Business,Office Supplies,South,05/01/2019,195.9
Small Business,Office Supplies,South,06/01/2019,6218.11
Small Business,Office Supplies,South,07/01/2019,651.85
Small Business,Office Supplies,South,08/01/2019,2121.46
Small Business,Office Supplies,South,09/01/2019,125.6
Small Business,Office Supplies,South,10/01/2019,2484.76
Small Business,Office Supplies,South,11/01/2019,2743.56
Small Business,Office Supplies,South,12/01/2019,1761.1
Small Business,Office Supplies,West,01/01/2016,54.98
Small Business,Office Supplies,West,02/01/2016,218.72
Small Business,Office Supplies,West,03/01/2016,476.76
Small Business,Office Supplies,West,04/01/2016,1665.54
Small Business,Office Supplies,West,05/01/2016,699.82
Small Business,Office Supplies,West,06/01/2016,79.93
Small Business,Office Supplies,West,07/01/2016,1168.66
Small Business,Office Supplies,West,08/01/2016,620.79
Small Business,Office Supplies,West,09/01/2016,294.2
Small Business,Office Supplies,West,11/01/2016,626.87
Small Business,Office Supplies,West,12/01/2016,684.54
Small Business,Office Supplies,West,01/01/2017,3378.65
Small Business,Office Supplies,West,02/01/2017,201.69
Small Business,Office Supplies,West,03/01/2017,385.48
Small Business,Office Supplies,West,04/01/2017,530.88
Small Business,Office Supplies,West,05/01/2017,2073.09
Small Business,Office Supplies,West,06/01/2017,1381.6
Small Business,Office Supplies,West,07/01/2017,1921.39
Small Business,Office Supplies,West,08/01/2017,2615.97
Small Business,Office Supplies,West,09/01/2017,3322.18
Small Business,Office Supplies,West,10/01/2017,6932.9
Small Business,Office Supplies,West,11/01/2017,1486.97
Small Business,Office Supplies,West,12/01/2017,718.03
Small Business,Office Supplies,West,01/01/2018,322.62
Small Business,Office Supplies,West,02/01/2018,152.29
Small Business,Office Supplies,West,03/01/2018,586.78
Small Business,Office Supplies,West,04/01/2018,372.5
Small Business,Office Supplies,West,05/01/2018,820.99
Small Business,Office Supplies,West,06/01/2018,1410.78
Small Business,Office Supplies,West,07/01/2018,5822.63
Small Business,Office Supplies,West,08/01/2018,617.36
Small Business,Office Supplies,West,09/01/2018,730.09
Small Business,Office Supplies,West,10/01/2018,3645.5
Small Business,Office Supplies,West,11/01/2018,3468.32
Small Business,Office Supplies,West,12/01/2018,9909.34
Small Business,Office Supplies,West,01/01/2019,775.01
Small Business,Office Supplies,West,02/01/2019,2247.75
Small Business,Office Supplies,West,03/01/2019,916.51
Small Business,Office Supplies,West,04/01/2019,923.52
Small Business,Office Supplies,West,05/01/2019,5332.13
Small Business,Office Supplies,West,06/01/2019,613.81
Small Business,Office Supplies,West,07/01/2019,3613.53
Small Business,Office Supplies,West,08/01/2019,1988.06
Small Business,Office Supplies,West,09/01/2019,4580.81
Small Business,Office Supplies,West,10/01/2019,1847.32
Small Business,Office Supplies,West,11/01/2019,456.27
Small Business,Office Supplies,West,12/01/2019,2465.79
Small Business,Technology,Central,01/01/2016,2411.6
Small Business,Technology,Central,02/01/2016,381.96
Small Business,Technology,Central,03/01/2016,3814.09
Small Business,Technology,Central,05/01/2016,479.79
Small Business,Technology,Central,06/01/2016,1132.89
Small Business,Technology,Central,07/01/2016,1092.58
Small Business,Technology,Central,09/01/2016,951.73
Small Business,Technology,Central,11/01/2016,10806.76
Small Business,Technology,Central,01/01/2017,842.32
Small Business,Technology,Central,02/01/2017,7734.54
Small Business,Technology,Central,03/01/2017,1559.07
Small Business,Technology,Central,04/01/2017,1483.05
Small Business,Technology,Central,06/01/2017,10312.21
Small Business,Technology,Central,07/01/2017,34.17
Small Business,Technology,Central,08/01/2017,1498.63
Small Business,Technology,Central,09/01/2017,247.4
Small Business,Technology,Central,10/01/2017,868.92
Small Business,Technology,Central,11/01/2017,1120.75
Small Business,Technology,Central,12/01/2017,7966.58
Small Business,Technology,Central,01/01/2018,3122.89
Small Business,Technology,Central,02/01/2018,553.65
Small Business,Technology,Central,03/01/2018,442.97
Small Business,Technology,Central,04/01/2018,3442.46
Small Business,Technology,Central,06/01/2018,242.28
Small Business,Technology,Central,08/01/2018,926.53
Small Business,Technology,Central,10/01/2018,1587.43
Small Business,Technology,Central,11/01/2018,7815.8
Small Business,Technology,Central,12/01/2018,5547.74
Small Business,Technology,Central,01/01/2019,303
Small Business,Technology,Central,02/01/2019,519.3
Small Business,Technology,Central,03/01/2019,2660.11
Small Business,Technology,Central,04/01/2019,94.73
Small Business,Technology,Central,05/01/2019,2382.25
Small Business,Technology,Central,06/01/2019,5096.23
Small Business,Technology,Central,07/01/2019,1250.19
Small Business,Technology,Central,08/01/2019,684.81
Small Business,Technology,Central,09/01/2019,3897.07
Small Business,Technology,Central,10/01/2019,492.26
Small Business,Technology,Central,11/01/2019,1170.19
Small Business,Technology,Central,12/01/2019,9148.45
Small Business,Technology,East,01/01/2016,5562.53
Small Business,Technology,East,02/01/2016,2343.88
Small Business,Technology,East,03/01/2016,975.13
Small Business,Technology,East,04/01/2016,1444.39
Small Business,Technology,East,05/01/2016,3534.18
Small Business,Technology,East,06/01/2016,976.7
Small Business,Technology,East,07/01/2016,764.41
Small Business,Technology,East,08/01/2016,2448.33
Small Business,Technology,East,09/01/2016,127.22
Small Business,Technology,East,10/01/2016,5982.26
Small Business,Technology,East,11/01/2016,7485.8
Small Business,Technology,East,12/01/2016,3616.9
Small Business,Technology,East,01/01/2017,1013.85
Small Business,Technology,East,02/01/2017,61.52
Small Business,Technology,East,03/01/2017,190.19
Small Business,Technology,East,04/01/2017,1222.93
Small Business,Technology,East,05/01/2017,638.44
Small Business,Technology,East,06/01/2017,2133.78
Small Business,Technology,East,07/01/2017,3195.92
Small Business,Technology,East,08/01/2017,613.28
Small Business,Technology,East,09/01/2017,540.09
Small Business,Technology,East,10/01/2017,1116.28
Small Business,Technology,East,11/01/2017,4269.39
Small Business,Technology,East,01/01/2018,526.16
Small Business,Technology,East,02/01/2018,816.63
Small Business,Technology,East,03/01/2018,4108.3
Small Business,Technology,East,04/01/2018,18072.54
Small Business,Technology,East,05/01/2018,2043.69
Small Business,Technology,East,06/01/2018,670.23
Small Business,Technology,East,07/01/2018,305.67
Small Business,Technology,East,08/01/2018,4198.66
Small Business,Technology,East,10/01/2018,7668.72
Small Business,Technology,East,11/01/2018,4902.94
Small Business,Technology,East,01/01/2019,9387.75
Small Business,Technology,East,02/01/2019,4339.03
Small Business,Technology,East,03/01/2019,20902.97
Small Business,Technology,East,04/01/2019,741.93
Small Business,Technology,East,05/01/2019,2551.87
Small Business,Technology,East,06/01/2019,608.17
Small Business,Technology,East,07/01/2019,925.98
Small Business,Technology,East,08/01/2019,2297.45
Small Business,Technology,East,10/01/2019,17028.26
Small Business,Technology,East,11/01/2019,90.88
Small Business,Technology,East,12/01/2019,28885.07
Small Business,Technology,South,02/01/2016,176.42
Small Business,Technology,South,03/01/2016,1489.61
Small Business,Technology,South,04/01/2016,367.52
Small Business,Technology,South,06/01/2016,264.95
Small Business,Technology,South,07/01/2016,8332.91
Small Business,Technology,South,08/01/2016,2875.35
Small Business,Technology,South,09/01/2016,1348.83
Small Business,Technology,South,10/01/2016,1331.22
Small Business,Technology,South,11/01/2016,5062.49
Small Business,Technology,South,12/01/2016,4223.43
Small Business,Technology,South,01/01/2017,2633.71
Small Business,Technology,South,02/01/2017,607.16
Small Business,Technology,South,03/01/2017,2003.24
Small Business,Technology,South,04/01/2017,156.48
Small Business,Technology,South,05/01/2017,1648.02
Small Business,Technology,South,06/01/2017,84.71
Small Business,Technology,South,07/01/2017,6814.28
Small Business,Technology,South,08/01/2017,56.82
Small Business,Technology,South,09/01/2017,2923.86
Small Business,Technology,South,11/01/2017,695.07
Small Business,Technology,South,12/01/2017,1129.61
Small Business,Technology,South,03/01/2018,9123.92
Small Business,Technology,South,04/01/2018,1982.76
Small Business,Technology,South,05/01/2018,321.29
Small Business,Technology,South,06/01/2018,2434.12
Small Business,Technology,South,07/01/2018,97.71
Small Business,Technology,South,09/01/2018,145.75
Small Business,Technology,South,10/01/2018,2485.8
Small Business,Technology,South,11/01/2018,11047.44
Small Business,Technology,South,01/01/2019,1925.93
Small Business,Technology,South,02/01/2019,280.71
Small Business,Technology,South,03/01/2019,4754.09
Small Business,Technology,South,04/01/2019,1052.51
Small Business,Technology,South,05/01/2019,88.35
Small Business,Technology,South,06/01/2019,413.09
Small Business,Technology,South,07/01/2019,2469.01
Small Business,Technology,South,08/01/2019,4410.05
Small Business,Technology,South,09/01/2019,97.07
Small Business,Technology,South,10/01/2019,3840.56
Small Business,Technology,South,11/01/2019,229.4
Small Business,Technology,South,12/01/2019,26628.51
Small Business,Technology,West,01/01/2016,384.22
Small Business,Technology,West,02/01/2016,4814.83
Small Business,Technology,West,03/01/2016,899.06
Small Business,Technology,West,04/01/2016,1800.34
Small Business,Technology,West,05/01/2016,1886.97
Small Business,Technology,West,07/01/2016,7328.82
Small Business,Technology,West,08/01/2016,777.73
Small Business,Technology,West,09/01/2016,4034.69
Small Business,Technology,West,10/01/2016,2433.95
Small Business,Technology,West,12/01/2016,3663.67
Small Business,Technology,West,02/01/2017,350.03
Small Business,Technology,West,04/01/2017,7037.67
Small Business,Technology,West,05/01/2017,4559.09
Small Business,Technology,West,06/01/2017,729.14
Small Business,Technology,West,07/01/2017,3005.3
Small Business,Technology,West,08/01/2017,2331.04
Small Business,Technology,West,09/01/2017,2934.03
Small Business,Technology,West,10/01/2017,444.34
Small Business,Technology,West,11/01/2017,4611.17
Small Business,Technology,West,12/01/2017,597.63
Small Business,Technology,West,01/01/2018,197.72
Small Business,Technology,West,02/01/2018,3144.12
Small Business,Technology,West,03/01/2018,1347.5
Small Business,Technology,West,04/01/2018,305.15
Small Business,Technology,West,05/01/2018,9070.98
Small Business,Technology,West,06/01/2018,579.55
Small Business,Technology,West,07/01/2018,769.09
Small Business,Technology,West,08/01/2018,1332.18
Small Business,Technology,West,09/01/2018,21650.82
Small Business,Technology,West,10/01/2018,1617.68
Small Business,Technology,West,11/01/2018,23733.49
Small Business,Technology,West,01/01/2019,8166.28
Small Business,Technology,West,02/01/2019,1543.11
Small Business,Technology,West,03/01/2019,3271.72
Small Business,Technology,West,04/01/2019,2125.58
Small Business,Technology,West,05/01/2019,750.96
Small Business,Technology,West,06/01/2019,417.13
Small Business,Technology,West,07/01/2019,1855.97
Small Business,Technology,West,08/01/2019,30036.2
Small Business,Technology,West,09/01/2019,5385.69
Small Business,Technology,West,10/01/2019,12689.73
Small Business,Technology,West,11/01/2019,6388.07
Small Business,Technology,West,12/01/2019,7477.38
